"Time","192.168.2.2:9100","192.168.2.3:9100","192.168.3.2:9100","192.168.3.3:9100"
2025-05-02 14:50:30,4.73 Gb/s,4.28 Gb/s,4.03 Gb/s,3.21 Gb/s
2025-05-02 14:51:00,4.82 Gb/s,4.34 Gb/s,4.19 Gb/s,3.26 Gb/s
2025-05-02 14:51:30,4.93 Gb/s,4.44 Gb/s,4.19 Gb/s,3.39 Gb/s
2025-05-02 14:52:00,4.83 Gb/s,4.43 Gb/s,4.15 Gb/s,3.46 Gb/s
2025-05-02 14:52:30,5.08 Gb/s,4.46 Gb/s,4.07 Gb/s,3.38 Gb/s
2025-05-02 14:53:00,4.94 Gb/s,4.46 Gb/s,3.88 Gb/s,3.50 Gb/s
2025-05-02 14:53:30,4.62 Gb/s,4.23 Gb/s,3.74 Gb/s,3.43 Gb/s
2025-05-02 14:54:00,4.36 Gb/s,4.01 Gb/s,3.75 Gb/s,3.40 Gb/s
2025-05-02 14:54:30,3.59 Gb/s,4.09 Gb/s,3.65 Gb/s,3.25 Gb/s
2025-05-02 14:55:00,3.85 Gb/s,4.07 Gb/s,3.61 Gb/s,3.38 Gb/s
2025-05-02 14:55:30,3.87 Gb/s,4.28 Gb/s,3.84 Gb/s,3.31 Gb/s
2025-05-02 14:56:00,4.08 Gb/s,4.06 Gb/s,3.57 Gb/s,3.17 Gb/s
2025-05-02 14:56:30,4.01 Gb/s,3.79 Gb/s,3.78 Gb/s,3.08 Gb/s
2025-05-02 14:57:00,3.82 Gb/s,3.48 Gb/s,3.73 Gb/s,3.05 Gb/s
2025-05-02 14:57:30,3.80 Gb/s,3.43 Gb/s,3.55 Gb/s,2.95 Gb/s
2025-05-02 14:58:00,3.97 Gb/s,3.26 Gb/s,3.76 Gb/s,3.18 Gb/s
2025-05-02 14:58:30,4.09 Gb/s,3.46 Gb/s,3.72 Gb/s,3.02 Gb/s
2025-05-02 14:59:00,4.40 Gb/s,3.30 Gb/s,3.96 Gb/s,3.14 Gb/s
2025-05-02 14:59:30,4.29 Gb/s,3.50 Gb/s,3.99 Gb/s,2.91 Gb/s
2025-05-02 15:00:00,4.49 Gb/s,3.32 Gb/s,4.23 Gb/s,3.04 Gb/s
2025-05-02 15:00:30,4.46 Gb/s,3.73 Gb/s,4.23 Gb/s,3.06 Gb/s
2025-05-02 15:01:00,4.58 Gb/s,3.91 Gb/s,4.65 Gb/s,3.23 Gb/s
2025-05-02 15:01:30,4.65 Gb/s,4.10 Gb/s,4.57 Gb/s,3.41 Gb/s
2025-05-02 15:02:00,4.35 Gb/s,4.14 Gb/s,4.59 Gb/s,3.37 Gb/s
2025-05-02 15:02:30,4.47 Gb/s,4.12 Gb/s,4.48 Gb/s,3.24 Gb/s
2025-05-02 15:03:00,4.71 Gb/s,3.97 Gb/s,4.19 Gb/s,3.61 Gb/s
2025-05-02 15:03:30,4.67 Gb/s,4.00 Gb/s,4.11 Gb/s,3.42 Gb/s
2025-05-02 15:04:00,4.83 Gb/s,3.76 Gb/s,4.09 Gb/s,3.44 Gb/s
2025-05-02 15:04:30,4.60 Gb/s,3.95 Gb/s,3.81 Gb/s,3.47 Gb/s
2025-05-02 15:05:00,4.80 Gb/s,4.03 Gb/s,4.18 Gb/s,3.31 Gb/s
2025-05-02 15:05:30,4.96 Gb/s,4.27 Gb/s,4.10 Gb/s,3.43 Gb/s
2025-05-02 15:06:00,5.02 Gb/s,4.18 Gb/s,4.19 Gb/s,3.47 Gb/s
2025-05-02 15:06:30,4.94 Gb/s,4.35 Gb/s,4.11 Gb/s,3.46 Gb/s
2025-05-02 15:07:00,4.92 Gb/s,4.34 Gb/s,4.28 Gb/s,3.30 Gb/s
2025-05-02 15:07:30,4.78 Gb/s,4.50 Gb/s,4.53 Gb/s,3.44 Gb/s
2025-05-02 15:08:00,4.57 Gb/s,4.35 Gb/s,4.50 Gb/s,3.14 Gb/s
2025-05-02 15:08:30,4.37 Gb/s,4.17 Gb/s,4.64 Gb/s,3.33 Gb/s
2025-05-02 15:09:00,4.31 Gb/s,4.38 Gb/s,4.33 Gb/s,3.41 Gb/s
2025-05-02 15:09:30,4.50 Gb/s,4.37 Gb/s,4.03 Gb/s,3.38 Gb/s
2025-05-02 15:10:00,4.59 Gb/s,4.59 Gb/s,4.16 Gb/s,3.56 Gb/s
2025-05-02 15:10:30,4.78 Gb/s,4.55 Gb/s,4.16 Gb/s,3.52 Gb/s
