"Time","192.168.2.2:9100","192.168.2.3:9100","192.168.3.2:9100","192.168.3.3:9100"
2025-05-02 14:12:30,5.03 Gb/s,4.25 Gb/s,4.52 Gb/s,3.63 Gb/s
2025-05-02 14:13:00,4.91 Gb/s,4.36 Gb/s,4.29 Gb/s,3.66 Gb/s
2025-05-02 14:13:30,5.05 Gb/s,4.14 Gb/s,4.46 Gb/s,3.61 Gb/s
2025-05-02 14:14:00,4.73 Gb/s,4.28 Gb/s,4.25 Gb/s,3.67 Gb/s
2025-05-02 14:14:30,4.85 Gb/s,4.11 Gb/s,4.42 Gb/s,3.72 Gb/s
2025-05-02 14:15:00,4.89 Gb/s,4.22 Gb/s,4.40 Gb/s,3.43 Gb/s
2025-05-02 14:15:30,4.85 Gb/s,4.26 Gb/s,4.43 Gb/s,3.68 Gb/s
2025-05-02 14:16:00,5.41 Gb/s,4.33 Gb/s,4.47 Gb/s,3.64 Gb/s
2025-05-02 14:16:30,5.32 Gb/s,4.46 Gb/s,4.71 Gb/s,3.82 Gb/s
2025-05-02 14:17:00,5.60 Gb/s,4.52 Gb/s,4.79 Gb/s,3.92 Gb/s
2025-05-02 14:17:30,5.19 Gb/s,4.36 Gb/s,4.67 Gb/s,3.79 Gb/s
2025-05-02 14:18:00,4.85 Gb/s,4.17 Gb/s,4.56 Gb/s,3.75 Gb/s
2025-05-02 14:18:30,4.83 Gb/s,3.98 Gb/s,4.51 Gb/s,3.61 Gb/s
2025-05-02 14:19:00,4.82 Gb/s,3.80 Gb/s,4.36 Gb/s,3.59 Gb/s
2025-05-02 14:19:30,4.93 Gb/s,3.94 Gb/s,4.19 Gb/s,3.38 Gb/s
2025-05-02 14:20:00,4.74 Gb/s,4.09 Gb/s,4.22 Gb/s,3.37 Gb/s
2025-05-02 14:20:30,4.92 Gb/s,4.07 Gb/s,4.26 Gb/s,3.14 Gb/s
2025-05-02 14:21:00,4.79 Gb/s,4.08 Gb/s,4.29 Gb/s,2.94 Gb/s
2025-05-02 14:21:30,4.68 Gb/s,4.37 Gb/s,4.40 Gb/s,3.15 Gb/s
2025-05-02 14:22:00,5.03 Gb/s,4.24 Gb/s,4.47 Gb/s,3.17 Gb/s
2025-05-02 14:22:30,4.90 Gb/s,4.42 Gb/s,4.27 Gb/s,3.22 Gb/s
2025-05-02 14:23:00,4.81 Gb/s,4.31 Gb/s,4.54 Gb/s,3.37 Gb/s
2025-05-02 14:23:30,5.01 Gb/s,4.36 Gb/s,4.56 Gb/s,3.41 Gb/s
2025-05-02 14:24:00,4.76 Gb/s,4.24 Gb/s,4.27 Gb/s,3.34 Gb/s
2025-05-02 14:24:30,4.80 Gb/s,4.17 Gb/s,4.15 Gb/s,3.29 Gb/s
2025-05-02 14:25:00,5.07 Gb/s,3.86 Gb/s,4.47 Gb/s,3.22 Gb/s
2025-05-02 14:25:30,4.72 Gb/s,3.97 Gb/s,4.21 Gb/s,3.25 Gb/s
2025-05-02 14:26:00,4.58 Gb/s,3.88 Gb/s,4.24 Gb/s,3.22 Gb/s
2025-05-02 14:26:30,4.28 Gb/s,3.47 Gb/s,4.07 Gb/s,3.09 Gb/s
2025-05-02 14:27:00,3.90 Gb/s,3.59 Gb/s,3.87 Gb/s,2.78 Gb/s
2025-05-02 14:27:30,3.93 Gb/s,3.25 Gb/s,3.65 Gb/s,2.76 Gb/s
2025-05-02 14:28:00,4.25 Gb/s,3.52 Gb/s,3.78 Gb/s,2.74 Gb/s
2025-05-02 14:28:30,4.44 Gb/s,3.64 Gb/s,3.73 Gb/s,2.81 Gb/s
2025-05-02 14:29:00,4.78 Gb/s,3.50 Gb/s,3.98 Gb/s,3.22 Gb/s
2025-05-02 14:29:30,4.72 Gb/s,4.03 Gb/s,4.00 Gb/s,3.10 Gb/s
2025-05-02 14:30:00,4.80 Gb/s,3.94 Gb/s,3.92 Gb/s,3.32 Gb/s
2025-05-02 14:30:30,4.62 Gb/s,3.98 Gb/s,4.09 Gb/s,3.25 Gb/s
2025-05-02 14:31:00,4.54 Gb/s,4.00 Gb/s,4.24 Gb/s,3.08 Gb/s
2025-05-02 14:31:30,4.67 Gb/s,3.96 Gb/s,4.16 Gb/s,3.39 Gb/s
2025-05-02 14:32:00,4.62 Gb/s,4.24 Gb/s,4.49 Gb/s,3.42 Gb/s
2025-05-02 14:32:30,4.80 Gb/s,4.23 Gb/s,4.15 Gb/s,3.51 Gb/s
2025-05-02 14:33:00,4.95 Gb/s,3.82 Gb/s,4.50 Gb/s,3.62 Gb/s
2025-05-02 14:33:30,4.90 Gb/s,4.28 Gb/s,4.12 Gb/s,3.14 Gb/s
2025-05-02 14:34:00,4.69 Gb/s,3.70 Gb/s,4.06 Gb/s,3.27 Gb/s
2025-05-02 14:34:30,4.63 Gb/s,3.91 Gb/s,3.82 Gb/s,3.16 Gb/s
2025-05-02 14:35:00,4.49 Gb/s,3.83 Gb/s,3.82 Gb/s,3.37 Gb/s
2025-05-02 14:35:30,4.72 Gb/s,3.99 Gb/s,4.15 Gb/s,3.40 Gb/s
2025-05-02 14:36:00,4.82 Gb/s,4.07 Gb/s,4.25 Gb/s,3.58 Gb/s
2025-05-02 14:36:30,4.76 Gb/s,4.13 Gb/s,4.25 Gb/s,3.45 Gb/s
2025-05-02 14:37:00,4.71 Gb/s,3.99 Gb/s,4.46 Gb/s,3.28 Gb/s
2025-05-02 14:37:30,4.81 Gb/s,4.02 Gb/s,4.19 Gb/s,3.20 Gb/s
2025-05-02 14:38:00,4.81 Gb/s,3.94 Gb/s,4.35 Gb/s,3.21 Gb/s
2025-05-02 14:38:30,4.92 Gb/s,4.16 Gb/s,4.22 Gb/s,3.27 Gb/s
2025-05-02 14:39:00,4.78 Gb/s,4.07 Gb/s,4.12 Gb/s,3.12 Gb/s
2025-05-02 14:39:30,4.68 Gb/s,4.10 Gb/s,4.04 Gb/s,3.00 Gb/s
2025-05-02 14:40:00,4.78 Gb/s,4.01 Gb/s,3.98 Gb/s,3.12 Gb/s
2025-05-02 14:40:30,4.69 Gb/s,4.18 Gb/s,4.10 Gb/s,3.14 Gb/s
2025-05-02 14:41:00,5.20 Gb/s,4.27 Gb/s,4.12 Gb/s,3.37 Gb/s
2025-05-02 14:41:30,4.97 Gb/s,4.25 Gb/s,4.34 Gb/s,3.69 Gb/s
2025-05-02 14:42:00,5.05 Gb/s,4.42 Gb/s,4.42 Gb/s,3.38 Gb/s
2025-05-02 14:42:30,5.07 Gb/s,4.12 Gb/s,4.54 Gb/s,3.40 Gb/s
2025-05-02 14:43:00,4.72 Gb/s,4.21 Gb/s,4.42 Gb/s,3.52 Gb/s
2025-05-02 14:43:30,5.02 Gb/s,4.33 Gb/s,4.41 Gb/s,3.21 Gb/s
2025-05-02 14:44:00,4.77 Gb/s,4.22 Gb/s,4.27 Gb/s,3.61 Gb/s
2025-05-02 14:44:30,4.68 Gb/s,4.42 Gb/s,4.27 Gb/s,3.48 Gb/s
2025-05-02 14:45:00,4.93 Gb/s,4.25 Gb/s,4.11 Gb/s,3.29 Gb/s
2025-05-02 14:45:30,4.53 Gb/s,4.04 Gb/s,3.98 Gb/s,3.26 Gb/s
2025-05-02 14:46:00,4.37 Gb/s,3.65 Gb/s,3.96 Gb/s,2.96 Gb/s
2025-05-02 14:46:30,4.30 Gb/s,3.61 Gb/s,3.87 Gb/s,2.87 Gb/s
2025-05-02 14:47:00,4.30 Gb/s,3.58 Gb/s,3.97 Gb/s,2.83 Gb/s
2025-05-02 14:47:30,4.29 Gb/s,3.95 Gb/s,4.16 Gb/s,2.83 Gb/s
2025-05-02 14:48:00,4.65 Gb/s,4.07 Gb/s,4.21 Gb/s,2.99 Gb/s
2025-05-02 14:48:30,4.59 Gb/s,4.23 Gb/s,4.13 Gb/s,3.01 Gb/s
2025-05-02 14:49:00,4.72 Gb/s,4.23 Gb/s,4.18 Gb/s,3.13 Gb/s
2025-05-02 14:49:30,4.95 Gb/s,3.99 Gb/s,4.05 Gb/s,2.88 Gb/s
2025-05-02 14:50:00,4.75 Gb/s,4.17 Gb/s,4.04 Gb/s,2.91 Gb/s
2025-05-02 14:50:30,4.96 Gb/s,4.14 Gb/s,4.18 Gb/s,3.01 Gb/s
2025-05-02 14:51:00,4.88 Gb/s,4.21 Gb/s,4.17 Gb/s,3.20 Gb/s
2025-05-02 14:51:30,4.98 Gb/s,4.33 Gb/s,4.32 Gb/s,3.32 Gb/s
2025-05-02 14:52:00,5.08 Gb/s,4.22 Gb/s,4.07 Gb/s,3.40 Gb/s
2025-05-02 14:52:30,4.94 Gb/s,4.50 Gb/s,4.15 Gb/s,3.57 Gb/s
2025-05-02 14:53:00,4.91 Gb/s,4.43 Gb/s,4.01 Gb/s,3.39 Gb/s
2025-05-02 14:53:30,4.64 Gb/s,3.97 Gb/s,3.96 Gb/s,3.29 Gb/s
2025-05-02 14:54:00,4.38 Gb/s,3.94 Gb/s,3.77 Gb/s,3.34 Gb/s
