"Time","iperf-server-d0278a1cc1-c445f8455-vxlrw@leaf2-host1","iperf-server-5ccb4ccd51-66c4f6dd7d-d9rqg@leaf1-host1","iperf-client-5ccb4ccd51-0-5886fbb899-r7hj5@leaf2-host3","iperf-client-d0278a1cc1-2-768f4fdb6f-ktdvb@leaf2-host2","iperf-client-5ccb4ccd51-2-b4677f8f6-cscb5@leaf1-host3","iperf-client-d0278a1cc1-0-846bd74d8c-mb6rd@leaf2-host2","iperf-client-d0278a1cc1-1-84ccc74dbd-lls6f@leaf2-host2","iperf-client-5ccb4ccd51-1-7d79d49686-4x9ct@leaf1-host2","iperf-client-5ccb4ccd51-3-6dcd4bc5f-xlrb7@leaf1-host3","iperf-client-d0278a1cc1-3-77f4f6cbb7-2vb99@leaf1-host2","iperf-client-af001cee9a-1-7f4b86fcf6-d9lbv@leaf2-host1","iperf-client-a1e56fc30c-2-7f86b88865-sll4k@leaf1-host2","iperf-server-af001cee9a-55f596f9c5-r9d5b@leaf2-host1","iperf-client-af001cee9a-0-7bbb69495b-nhr8r@leaf1-host3","iperf-client-af001cee9a-2-5dc7ffd8df-6zr47@leaf2-host1","iperf-server-a1e56fc30c-7fb5d7475d-ftzw9@leaf1-host1","iperf-client-a1e56fc30c-3-c8794c59f-rg4k2@leaf1-host1","iperf-client-a1e56fc30c-1-75947d7b54-hwkh9@leaf2-host3","iperf-client-af001cee9a-3-665cdc4cf4-vg5cw@leaf2-host1","iperf-client-a1e56fc30c-0-6484cf7-xzfb5@leaf2-host3","iperf-client-245f77aa37-1-648b886dc6-rpv7m@leaf1-host2","iperf-client-245f77aa37-3-65cc84fd4c-p9ssz@leaf1-host1","iperf-server-245f77aa37-dbf96fc74-cf2qh@leaf1-host1","iperf-client-245f77aa37-2-5547d9cb84-jwsdl@leaf1-host1","iperf-client-245f77aa37-0-5d69864544-mpf9k@leaf1-host3","iperf-client-421cb65277-3-6cb6c67f66-xq46x@leaf1-host2","iperf-client-421cb65277-0-858d5b79f5-cl687@leaf1-host2","iperf-client-9663dc75ad-1-d84db8b64-msq6j@leaf2-host2","iperf-client-9663dc75ad-3-594946d594-622lq@leaf2-host2","iperf-server-421cb65277-6bc866d6dc-8w4vk@leaf1-host2","iperf-client-421cb65277-2-b88847f49-p4r2m@leaf1-host2","iperf-client-9663dc75ad-2-67f9f7f585-hnh8z@leaf2-host2","iperf-client-c0c6792655-1-6df7bf6d74-8xtn5@leaf1-host3","iperf-client-c0c6792655-2-75bc768d6c-mntsd@leaf1-host3","iperf-client-9663dc75ad-0-77558d6fbd-95xn5@leaf2-host3","iperf-server-9663dc75ad-7fc4dff6cd-9jc66@leaf2-host2","iperf-client-421cb65277-1-7df4df884-h982k@leaf1-host2","iperf-client-c0c6792655-0-74478664df-8v8sp@leaf1-host3","iperf-client-c0c6792655-3-7c7d4bd684-45xqs@leaf1-host3","iperf-server-c0c6792655-78cdfd4776-8l7cm@leaf1-host3","iperf-client-d7ef7a3cc8-2-5896d5d6c5-klvnj@leaf2-host3","iperf-client-0e97808933-0-56d67987f6-6lkfq@leaf2-host1","iperf-server-d7ef7a3cc8-955d5bc57-wztm4@leaf2-host3","iperf-client-0e97808933-2-7547bdf698-bc9qf@leaf2-host1","iperf-client-0e97808933-3-85c7585b9-fr7fj@leaf2-host1","iperf-client-d7ef7a3cc8-0-648b4df865-wqhpq@leaf2-host3","iperf-client-d7ef7a3cc8-3-5c665c485b-r57vn@leaf2-host3","iperf-client-d7ef7a3cc8-1-5f85fc7ffd-p7cxl@leaf2-host3","iperf-server-0e97808933-6579fc89cf-dg62l@leaf2-host1","iperf-client-0e97808933-1-75776df547-vwrg4@leaf2-host1","iperf-client-dbce6e4e67-1-cb644d5b5-pndtl@leaf1-host1","iperf-server-dbce6e4e67-7ff54c7bf4-j8slw@leaf1-host1","iperf-client-dbce6e4e67-3-b4c5df995-mltdv@leaf1-host1","iperf-client-dbce6e4e67-2-7bd6b458b4-bl542@leaf1-host1","iperf-client-dbce6e4e67-0-6896bc7658-m9trl@leaf1-host1","iperf-client-8c9ed9ae99-2-6cf96f9bd4-69gjs@leaf1-host2","iperf-client-8b9d5aa439-3-58f6b977c4-9l96j@leaf2-host2","iperf-client-3de2ce258f-3-6f445f7b5c-zsp5v@leaf1-host3","iperf-client-8b9d5aa439-0-6895fd8ff9-kb6mj@leaf2-host2","iperf-client-8c9ed9ae99-1-78786c7d9-jd26r@leaf1-host2","iperf-server-3de2ce258f-7c4cf5d8b8-8x79d@leaf1-host3","iperf-client-8b9d5aa439-1-56c9f799d4-tsq5r@leaf2-host2","iperf-client-3de2ce258f-0-755dbdf976-fhbgw@leaf1-host3","iperf-client-3de2ce258f-1-5dc7d87787-qk4pd@leaf1-host3","iperf-client-3de2ce258f-2-54dbcbf79d-2ft9w@leaf1-host3","iperf-client-8c9ed9ae99-3-f4fdf7d7-dg92c@leaf1-host2","iperf-client-8c9ed9ae99-0-b45b4678-dwrqr@leaf1-host2","iperf-server-8c9ed9ae99-75dbf779f9-4rdzd@leaf1-host2","iperf-server-8b9d5aa439-55945c45cd-vlkfh@leaf2-host2","iperf-client-8b9d5aa439-2-7997dd6c7-rqg8h@leaf2-host2","iperf-client-ead5c7da10-1-7d685dd87b-5k6jx@leaf2-host3","iperf-server-ead5c7da10-69759c9d89-bvhw6@leaf2-host3","iperf-client-ead5c7da10-2-8685fb8fd9-6ptv8@leaf2-host3","iperf-client-ead5c7da10-0-6568c98bc5-z9f9p@leaf2-host3","iperf-client-ead5c7da10-3-54d8cfd746-5hzj7@leaf2-host3","iperf-server-54f1e00e29-854767b4bc-h4ch6@leaf2-host1","iperf-client-38966f1fde-0-f9ffbdf99-lgh8v@leaf1-host1","iperf-client-ecf768e19c-3-59d965667-9lpjc@leaf2-host2","iperf-client-38966f1fde-2-5646d869df-m94ml@leaf1-host1","iperf-client-54f1e00e29-0-594557d4f9-snnx4@leaf2-host1","iperf-client-54f1e00e29-3-5dd8f7f686-bzlww@leaf2-host1","iperf-client-38966f1fde-1-5778bf7f8d-vsvzx@leaf1-host1","iperf-client-ecf768e19c-0-667df98b-g6jrs@leaf2-host2","iperf-server-ecf768e19c-68d9dcf5f8-l9dj4@leaf2-host2","iperf-client-ecf768e19c-2-58648c8bd4-s6k8c@leaf2-host2","iperf-client-54f1e00e29-2-bd895bc5c-r6dd8@leaf2-host1","iperf-client-54f1e00e29-1-8645fd4f8d-724cs@leaf2-host1","iperf-server-38966f1fde-79b9768f74-tr6m2@leaf1-host1","iperf-client-ecf768e19c-1-c5fc88d85-jpcth@leaf2-host2","iperf-client-38966f1fde-3-69d5df44b6-8zpjk@leaf1-host1","iperf-client-123c4be3fb-0-5f7f44488d-ljjmv@leaf1-host3","iperf-client-fefcbe2bd9-2-85bf5bfb96-c2mg8@leaf1-host2","iperf-client-fefcbe2bd9-3-67bfff899-j8vpq@leaf1-host2","iperf-client-123c4be3fb-1-8576757b67-t2tbh@leaf1-host3","iperf-client-123c4be3fb-3-bf698f69c-ztwbb@leaf1-host3","iperf-client-fefcbe2bd9-1-97d7f74d9-rkdcd@leaf1-host2","iperf-server-fefcbe2bd9-547966b95f-vkh8k@leaf1-host2","iperf-client-fefcbe2bd9-0-57cfd67bf4-7ds7s@leaf1-host2","iperf-server-123c4be3fb-5db94f6b7b-d6clv@leaf1-host3","iperf-client-123c4be3fb-2-557964d6bb-xsmwg@leaf1-host3"
2025-05-07 22:50:48,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300
