"Time","iperf-client-20a0d81aea-3-cdd794d59-ncjkt@leaf1-host1","iperf-server-20a0d81aea-8666897f4b-hcbpv@leaf1-host1","iperf-client-42d4862f41-1-66d5b64dcc-tthxd@leaf1-host1","iperf-client-20a0d81aea-0-6879d9dcd-qz4vs@leaf1-host1","iperf-client-20a0d81aea-1-95c8c4b9c-rrbd8@leaf1-host1","iperf-client-20a0d81aea-2-76777cdcfb-4pcs4@leaf1-host1","iperf-client-42d4862f41-0-56b667ff86-xgdgb@leaf1-host1","iperf-client-42d4862f41-2-5b6c59c96-cvcl6@leaf1-host1","iperf-server-42d4862f41-7f85f6c86b-kbzj5@leaf1-host1","iperf-client-42d4862f41-3-65b9b587d7-rc8dq@leaf1-host1","iperf-client-d8014c3c39-0-d6bfff46c-5dhl6@leaf1-host1","iperf-client-9268201922-0-7fdcc44448-swkrq@leaf1-host1","iperf-client-9268201922-3-8546c495d9-b24mc@leaf1-host1","iperf-client-d8014c3c39-1-788f96dc6d-67p8s@leaf1-host1","iperf-client-d8014c3c39-2-ffc4c98d5-6jl48@leaf1-host1","iperf-client-9268201922-1-74fdffc6bc-4kpnw@leaf1-host1","iperf-server-d8014c3c39-844d64c786-zw88s@leaf1-host1","iperf-server-9268201922-569db7f7f8-78l98@leaf1-host1","iperf-client-d8014c3c39-3-566784bc5d-bndl2@leaf1-host1","iperf-client-9268201922-2-7f4bc77b5d-52tjm@leaf1-host1","iperf-client-7b60659f18-1-57fb8d6c8d-pb6db@leaf1-host1","iperf-client-a6aab3602c-0-6fb6694f94-458rp@leaf1-host1","iperf-client-7b60659f18-2-5d448fc8d5-xtcls@leaf1-host1","iperf-client-a6aab3602c-3-769fcd4dc-249mb@leaf1-host1","iperf-client-a6aab3602c-2-796d7b7676-b5hbm@leaf1-host1","iperf-server-a6aab3602c-667d8c6cb6-w9n7q@leaf1-host1","iperf-client-a6aab3602c-1-68bd4fdc45-m9vgs@leaf1-host1","iperf-client-7b60659f18-0-5958b69867-gxv4p@leaf1-host1","iperf-server-7b60659f18-7569884f4b-z7llz@leaf1-host1","iperf-client-7b60659f18-3-cd8c75bc4-rc27c@leaf1-host1","iperf-client-b068f9f2e6-0-585b7fc885-jfgwz@leaf1-host1","iperf-client-f5aabcf741-0-5bb9d9f5b7-xsjvx@leaf1-host1","iperf-client-b068f9f2e6-1-569b86966-rvd7q@leaf1-host1","iperf-server-b068f9f2e6-5dddfbf8db-jfkkx@leaf1-host1","iperf-client-b068f9f2e6-3-85dd76df96-4mbbh@leaf1-host1","iperf-client-f5aabcf741-3-5d86f854fd-f8j8c@leaf1-host1","iperf-client-f5aabcf741-1-cc877bb8d-9w6tm@leaf1-host1","iperf-client-b068f9f2e6-2-585bd967bc-sf978@leaf1-host1","iperf-client-f5aabcf741-2-556486cd65-k8lv7@leaf1-host1","iperf-server-f5aabcf741-54ff47978b-gpqmh@leaf1-host1","iperf-client-6a3ac5cf67-1-864f4cf585-ctv84@leaf1-host1","iperf-server-3ba6fa90bc-5497795667-lspf2@leaf1-host2","iperf-client-3ba6fa90bc-0-748f995b5c-cwndn@leaf1-host2","iperf-server-6a3ac5cf67-5c7dbbfd78-qf5nn@leaf1-host1","iperf-client-6a3ac5cf67-2-7699dfb9c7-gljmr@leaf1-host2","iperf-client-3ba6fa90bc-2-766fc9795-6hm5z@leaf1-host2","iperf-client-6a3ac5cf67-3-7b769468bb-zmj9q@leaf1-host2","iperf-client-3ba6fa90bc-1-58858b98b6-pqmxg@leaf1-host2","iperf-client-3ba6fa90bc-3-779c994d88-6rlnz@leaf1-host2","iperf-client-6a3ac5cf67-0-5679d674b-69ch4@leaf1-host1","iperf-client-7a7dbd8f3e-0-775f874f75-bdq7t@leaf1-host2","iperf-client-7a7dbd8f3e-2-58bd8db46f-q9fs9@leaf1-host2","iperf-client-7a7dbd8f3e-3-675bf89dcd-6jgcs@leaf1-host2","iperf-client-c34b410a01-2-7bd5b5ff69-rvcrh@leaf1-host2","iperf-server-7a7dbd8f3e-597b984995-vz9xk@leaf1-host2","iperf-client-c34b410a01-3-7779cd8686-w8bd8@leaf1-host2","iperf-client-7a7dbd8f3e-1-569cb595fb-zvhnj@leaf1-host2","iperf-server-c34b410a01-6c9f664cf9-6fkkl@leaf1-host2","iperf-client-c34b410a01-0-68b9cfc855-tmsrx@leaf1-host2","iperf-client-c34b410a01-1-6774c44b8d-r8k8m@leaf1-host2","iperf-client-6dd143132a-0-5858898bf7-m8hz8@leaf1-host2","iperf-server-5b2138a91a-7dfdf86555-7sjmm@leaf1-host2","iperf-server-6dd143132a-57f6589cf-b6mr9@leaf1-host2","iperf-client-6dd143132a-3-5c9cccf5b-l45xp@leaf1-host2","iperf-client-6dd143132a-1-7768dcb698-9nsq8@leaf1-host2","iperf-client-6dd143132a-2-5f7b65598c-pdrt4@leaf1-host2","iperf-client-5b2138a91a-2-5fd8f4df79-fdbhm@leaf1-host2","iperf-client-5b2138a91a-3-5b67d56f84-gwcv5@leaf1-host2","iperf-client-5b2138a91a-0-5db7597b57-skvsj@leaf1-host2","iperf-client-5b2138a91a-1-687bbff478-5djft@leaf1-host2","iperf-client-011ee3ceda-2-77b8c655b6-jbzzh@leaf1-host2","iperf-server-ecc50fd7c1-b4cc497bc-dw5rc@leaf1-host2","iperf-server-011ee3ceda-6454c5f4c5-k92bp@leaf1-host2","iperf-client-011ee3ceda-0-766d489cb-bnhgl@leaf1-host2","iperf-client-011ee3ceda-1-846b549895-9q9tw@leaf1-host2","iperf-client-011ee3ceda-3-6555bf9fb9-8wkvh@leaf1-host2","iperf-client-ecc50fd7c1-1-6965cc9cd8-l5pld@leaf1-host2","iperf-client-ecc50fd7c1-2-7758cdcdfc-8cb84@leaf1-host2","iperf-client-ecc50fd7c1-3-c84c5b77d-xqbzt@leaf1-host2","iperf-client-ecc50fd7c1-0-5d76d75bf9-pvb52@leaf1-host2","iperf-client-d5946a1d14-2-677c9bdcc-8rpzd@leaf1-host2","iperf-server-cbb46585ab-654bb69787-c58qs@leaf1-host2","iperf-client-cbb46585ab-0-97b7b9dc9-cc8rz@leaf1-host3","iperf-server-d5946a1d14-55f646cdc-q2kx6@leaf1-host2","iperf-client-d5946a1d14-3-cccd4589d-6rstf@leaf1-host2","iperf-client-cbb46585ab-1-cdd7cfc6-mb6fp@leaf1-host3","iperf-client-cbb46585ab-2-fc75cdcd9-gxql7@leaf1-host3","iperf-client-d5946a1d14-1-76f4f6844d-6wbkv@leaf1-host2","iperf-client-d5946a1d14-0-79d84d9975-tnglk@leaf1-host2","iperf-client-cbb46585ab-3-5b69f6fb46-qwzzc@leaf1-host3","iperf-server-a17072536b-55b6bb566d-982t8@leaf1-host3","iperf-client-a17072536b-2-67fd6d7c8c-vqt8s@leaf1-host3","iperf-client-b18b3a9d07-1-6c76f798c-p2h9g@leaf1-host3","iperf-client-b18b3a9d07-2-d6b495d74-2nv5z@leaf1-host3","iperf-client-a17072536b-0-799648768f-qp52f@leaf1-host3","iperf-server-b18b3a9d07-74f995466d-7wc9v@leaf1-host3","iperf-client-b18b3a9d07-3-6b84779957-khv8k@leaf1-host3","iperf-client-a17072536b-1-64f7689cd-26vrf@leaf1-host3","iperf-client-b18b3a9d07-0-6b9666bfb-sjjgt@leaf1-host3","iperf-client-a17072536b-3-756b46f6b4-cz4gg@leaf1-host3"
2025-05-07 22:07:22,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300
