"Time","192.168.2.2:9100","192.168.2.3:9100","192.168.3.2:9100","192.168.3.3:9100"
2025-05-02 19:14:00,15.2 Gb/s,12.9 Gb/s,304 kb/s,7.96 Gb/s
2025-05-02 19:14:30,15.4 Gb/s,12.8 Gb/s,263 kb/s,7.53 Gb/s
2025-05-02 19:15:00,14.6 Gb/s,12.8 Gb/s,301 kb/s,7.10 Gb/s
2025-05-02 19:15:30,14.4 Gb/s,13.0 Gb/s,275 kb/s,7.04 Gb/s
2025-05-02 19:16:00,14.4 Gb/s,13.5 Gb/s,306 kb/s,7.19 Gb/s
2025-05-02 19:16:30,14.5 Gb/s,13.6 Gb/s,263 kb/s,7.46 Gb/s
2025-05-02 19:17:00,13.7 Gb/s,13.3 Gb/s,310 kb/s,7.74 Gb/s
2025-05-02 19:17:30,13.7 Gb/s,12.9 Gb/s,270 kb/s,7.73 Gb/s
2025-05-02 19:18:00,14.1 Gb/s,13.0 Gb/s,313 kb/s,7.77 Gb/s
2025-05-02 19:18:30,14.0 Gb/s,13.0 Gb/s,269 kb/s,8.23 Gb/s
2025-05-02 19:19:00,14.1 Gb/s,13.0 Gb/s,306 kb/s,8.07 Gb/s
2025-05-02 19:19:30,13.4 Gb/s,12.6 Gb/s,267 kb/s,8.06 Gb/s
2025-05-02 19:20:00,12.3 Gb/s,12.2 Gb/s,306 kb/s,8.01 Gb/s
2025-05-02 19:20:30,12.1 Gb/s,12.5 Gb/s,271 kb/s,7.95 Gb/s
2025-05-02 19:21:00,11.7 Gb/s,12.2 Gb/s,301 kb/s,7.75 Gb/s
2025-05-02 19:21:30,12.4 Gb/s,12.1 Gb/s,276 kb/s,7.55 Gb/s
2025-05-02 19:22:00,13.0 Gb/s,12.1 Gb/s,309 kb/s,7.75 Gb/s
2025-05-02 19:22:30,12.7 Gb/s,12.5 Gb/s,272 kb/s,7.72 Gb/s
2025-05-02 19:23:00,12.6 Gb/s,12.3 Gb/s,313 kb/s,7.30 Gb/s
2025-05-02 19:23:30,13.2 Gb/s,12.7 Gb/s,273 kb/s,7.09 Gb/s
2025-05-02 19:24:00,14.5 Gb/s,12.3 Gb/s,315 kb/s,6.14 Gb/s
2025-05-02 19:24:30,14.3 Gb/s,12.0 Gb/s,273 kb/s,5.54 Gb/s
2025-05-02 19:25:00,14.0 Gb/s,11.7 Gb/s,309 kb/s,5.01 Gb/s
2025-05-02 19:25:30,14.1 Gb/s,12.2 Gb/s,269 kb/s,4.78 Gb/s
2025-05-02 19:26:00,13.7 Gb/s,12.0 Gb/s,310 kb/s,4.89 Gb/s
2025-05-02 19:26:30,13.8 Gb/s,12.1 Gb/s,279 kb/s,5.16 Gb/s
2025-05-02 19:27:00,14.1 Gb/s,12.0 Gb/s,306 kb/s,5.89 Gb/s
2025-05-02 19:27:30,14.1 Gb/s,12.1 Gb/s,283 kb/s,6.06 Gb/s
2025-05-02 19:28:00,14.2 Gb/s,11.5 Gb/s,308 kb/s,7.04 Gb/s
2025-05-02 19:28:30,14.6 Gb/s,10.5 Gb/s,283 kb/s,7.57 Gb/s
2025-05-02 19:29:00,14.5 Gb/s,10.5 Gb/s,309 kb/s,7.66 Gb/s
2025-05-02 19:29:30,14.0 Gb/s,10.5 Gb/s,282 kb/s,7.36 Gb/s
2025-05-02 19:30:00,13.6 Gb/s,10.8 Gb/s,314 kb/s,7.20 Gb/s
2025-05-02 19:30:30,14.4 Gb/s,11.4 Gb/s,286 kb/s,7.19 Gb/s
2025-05-02 19:31:00,14.4 Gb/s,11.6 Gb/s,310 kb/s,7.70 Gb/s
2025-05-02 19:31:30,14.9 Gb/s,12.6 Gb/s,282 kb/s,8.10 Gb/s
2025-05-02 19:32:00,14.9 Gb/s,13.8 Gb/s,315 kb/s,8.57 Gb/s
2025-05-02 19:32:30,13.4 Gb/s,14.8 Gb/s,281 kb/s,8.43 Gb/s
2025-05-02 19:33:00,12.7 Gb/s,14.7 Gb/s,315 kb/s,8.20 Gb/s
2025-05-02 19:33:30,11.4 Gb/s,13.9 Gb/s,280 kb/s,7.88 Gb/s
2025-05-02 19:34:00,10.7 Gb/s,13.4 Gb/s,311 kb/s,7.51 Gb/s
2025-05-02 19:34:30,10.5 Gb/s,12.3 Gb/s,279 kb/s,7.88 Gb/s
2025-05-02 19:35:00,9.51 Gb/s,12.1 Gb/s,315 kb/s,7.76 Gb/s
2025-05-02 19:35:30,8.86 Gb/s,11.2 Gb/s,272 kb/s,8.00 Gb/s
2025-05-02 19:36:00,8.75 Gb/s,11.0 Gb/s,315 kb/s,7.28 Gb/s
2025-05-02 19:36:30,8.76 Gb/s,11.1 Gb/s,286 kb/s,7.16 Gb/s
2025-05-02 19:37:00,9.60 Gb/s,11.3 Gb/s,316 kb/s,6.89 Gb/s
2025-05-02 19:37:30,10.3 Gb/s,12.3 Gb/s,284 kb/s,7.05 Gb/s
2025-05-02 19:38:00,10.7 Gb/s,12.7 Gb/s,312 kb/s,6.86 Gb/s
2025-05-02 19:38:30,11.5 Gb/s,12.8 Gb/s,285 kb/s,6.70 Gb/s
2025-05-02 19:39:00,12.9 Gb/s,12.5 Gb/s,319 kb/s,7.14 Gb/s
2025-05-02 19:39:30,13.5 Gb/s,11.8 Gb/s,283 kb/s,7.45 Gb/s
2025-05-02 19:40:00,13.5 Gb/s,11.5 Gb/s,328 kb/s,7.62 Gb/s
2025-05-02 19:40:30,13.0 Gb/s,11.1 Gb/s,283 kb/s,7.51 Gb/s
2025-05-02 19:41:00,12.9 Gb/s,10.7 Gb/s,319 kb/s,6.82 Gb/s
2025-05-02 19:41:30,13.6 Gb/s,11.6 Gb/s,284 kb/s,6.22 Gb/s
2025-05-02 19:42:00,13.8 Gb/s,11.9 Gb/s,322 kb/s,5.85 Gb/s
2025-05-02 19:42:30,13.2 Gb/s,11.8 Gb/s,290 kb/s,5.85 Gb/s
2025-05-02 19:43:00,13.0 Gb/s,11.4 Gb/s,320 kb/s,6.17 Gb/s
2025-05-02 19:43:30,12.4 Gb/s,11.1 Gb/s,286 kb/s,6.86 Gb/s
2025-05-02 19:44:00,12.7 Gb/s,10.4 Gb/s,316 kb/s,7.35 Gb/s
2025-05-02 19:44:30,12.9 Gb/s,10.5 Gb/s,288 kb/s,8.06 Gb/s
2025-05-02 19:45:00,12.9 Gb/s,10.3 Gb/s,327 kb/s,8.27 Gb/s
2025-05-02 19:45:30,12.9 Gb/s,10.5 Gb/s,282 kb/s,8.03 Gb/s
2025-05-02 19:46:00,12.7 Gb/s,10.2 Gb/s,321 kb/s,7.31 Gb/s
2025-05-02 19:46:30,12.4 Gb/s,10.2 Gb/s,290 kb/s,7.78 Gb/s
2025-05-02 19:47:00,12.3 Gb/s,10.7 Gb/s,330 kb/s,7.88 Gb/s
2025-05-02 19:47:30,11.5 Gb/s,10.9 Gb/s,289 kb/s,8.22 Gb/s
2025-05-02 19:48:00,11.4 Gb/s,11.5 Gb/s,323 kb/s,8.56 Gb/s
2025-05-02 19:48:30,10.5 Gb/s,11.6 Gb/s,285 kb/s,7.79 Gb/s
2025-05-02 19:49:00,10.1 Gb/s,12.4 Gb/s,327 kb/s,7.83 Gb/s
2025-05-02 19:49:30,9.78 Gb/s,12.1 Gb/s,288 kb/s,7.45 Gb/s
2025-05-02 19:50:00,10.1 Gb/s,12.2 Gb/s,322 kb/s,7.37 Gb/s
2025-05-02 19:50:30,11.0 Gb/s,11.8 Gb/s,291 kb/s,7.24 Gb/s
2025-05-02 19:51:00,12.0 Gb/s,11.5 Gb/s,329 kb/s,6.97 Gb/s
2025-05-02 19:51:30,12.2 Gb/s,12.3 Gb/s,287 kb/s,6.84 Gb/s
2025-05-02 19:52:00,11.8 Gb/s,12.4 Gb/s,330 kb/s,6.90 Gb/s
2025-05-02 19:52:30,12.3 Gb/s,12.4 Gb/s,294 kb/s,7.59 Gb/s
2025-05-02 19:53:00,12.6 Gb/s,12.1 Gb/s,327 kb/s,7.93 Gb/s
2025-05-02 19:53:30,12.0 Gb/s,12.1 Gb/s,297 kb/s,7.86 Gb/s
2025-05-02 19:54:00,12.8 Gb/s,12.7 Gb/s,330 kb/s,7.85 Gb/s
