"Time","iperf-client-0e97808933-0-7c87f894b4-dph7b@leaf1-host2","iperf-client-0e97808933-1-55d5f64485-hrsj6@leaf1-host3","iperf-client-0e97808933-2-8684b6dc6b-48ls7@leaf2-host1","iperf-client-0e97808933-3-549b88df7f-865ng@leaf1-host2","iperf-client-123c4be3fb-0-5f6659f7cc-f96c6@leaf2-host3","iperf-client-123c4be3fb-1-8578b7dbd8-qvbzs@leaf2-host2","iperf-client-123c4be3fb-2-6d97d96955-rlg44@leaf2-host1","iperf-client-123c4be3fb-3-66dffc66fd-wxm9n@leaf1-host1","iperf-client-245f77aa37-0-79bbf4f977-xr8x5@leaf1-host3","iperf-client-245f77aa37-1-f8d585f7b-npdgh@leaf1-host2","iperf-client-245f77aa37-2-748d68888c-bf66z@leaf2-host3","iperf-client-245f77aa37-3-579b9c598-zrwnx@leaf1-host3","iperf-client-38966f1fde-0-6d77c894f8-7nsn4@leaf1-host1","iperf-client-38966f1fde-1-f4885dd87-ch8fm@leaf2-host2","iperf-client-38966f1fde-2-557cd88484-wjrdh@leaf2-host1","iperf-client-38966f1fde-3-778d6b994f-ltt75@leaf1-host1","iperf-client-3de2ce258f-0-cd457c697-jzpml@leaf1-host2","iperf-client-3de2ce258f-1-698f8c9744-qdpwp@leaf2-host3","iperf-client-3de2ce258f-2-79684b449f-zbxll@leaf1-host3","iperf-client-3de2ce258f-3-69db7b978b-hkzr6@leaf2-host2","iperf-client-421cb65277-0-685d445f9c-4d5vp@leaf2-host1","iperf-client-421cb65277-1-5f6765644d-q7smf@leaf1-host1","iperf-client-421cb65277-2-5f85777fdc-cqm9q@leaf1-host3","iperf-client-421cb65277-3-8c5b96f46-44pfl@leaf2-host2","iperf-client-54f1e00e29-0-bb9cbcdd5-dnh5x@leaf1-host2","iperf-client-54f1e00e29-1-b77dbf796-rnk76@leaf2-host3","iperf-client-54f1e00e29-2-b77c5bcdc-b9wbv@leaf2-host1","iperf-client-54f1e00e29-3-57cf9c6b54-ln2zl@leaf1-host1","iperf-client-5ccb4ccd51-0-5485776dc-wtw7j@leaf2-host3","iperf-client-5ccb4ccd51-1-665998d986-zlbsv@leaf1-host2","iperf-client-5ccb4ccd51-2-5bb987d7fc-89ps2@leaf2-host2","iperf-client-5ccb4ccd51-3-7465d8ff4d-qpvmn@leaf1-host3","iperf-client-8b9d5aa439-0-5598fd6f74-d6md8@leaf2-host1","iperf-client-8b9d5aa439-1-67f7ccb499-gfwxk@leaf1-host2","iperf-client-8b9d5aa439-2-558b546fb-7qjv2@leaf1-host1","iperf-client-8b9d5aa439-3-6c85876f5c-tkplb@leaf1-host3","iperf-client-8c9ed9ae99-0-58898cb746-4cbkt@leaf2-host3","iperf-client-8c9ed9ae99-1-68b5bd58d7-8zw6x@leaf2-host2","iperf-client-8c9ed9ae99-2-7db75c9876-44pnd@leaf2-host1","iperf-client-8c9ed9ae99-3-644ddb78b5-wpkfh@leaf1-host2","iperf-client-9663dc75ad-0-db86f4798-ftq74@leaf1-host1","iperf-client-9663dc75ad-1-7b7fb7cc79-6xlx4@leaf2-host3","iperf-client-9663dc75ad-2-57649c546d-jf6sp@leaf2-host1","iperf-client-9663dc75ad-3-6dfc9d5dfc-pw5r5@leaf2-host2","iperf-client-a1e56fc30c-0-bd577bb9-nnh65@leaf1-host3","iperf-client-a1e56fc30c-1-67b55b7488-4zz7f@leaf1-host1","iperf-client-a1e56fc30c-2-78f8c584cf-8s54b@leaf1-host2","iperf-client-a1e56fc30c-3-6df9574774-fp8sl@leaf2-host1","iperf-client-af001cee9a-0-94b7749c7-6xqhh@leaf2-host3","iperf-client-af001cee9a-1-7df864bc5b-pmff6@leaf2-host2","iperf-client-af001cee9a-2-7fd9b89859-ccrgn@leaf1-host3","iperf-client-af001cee9a-3-59c7b6b44b-kzrqg@leaf1-host2","iperf-client-c0c6792655-0-54cf6d8486-zf72x@leaf2-host3","iperf-client-c0c6792655-1-76b4d67879-bfglx@leaf1-host1","iperf-client-c0c6792655-2-866dc9d7f6-82g9r@leaf2-host1","iperf-client-c0c6792655-3-65c6ccf9d9-rp6zn@leaf1-host3","iperf-client-d0278a1cc1-0-55b8c7cd58-x7wd5@leaf2-host2","iperf-client-d0278a1cc1-1-cb986d859-g44d7@leaf2-host3","iperf-client-d0278a1cc1-2-84c9795df6-cdx7d@leaf1-host2","iperf-client-d0278a1cc1-3-5ddc846bd9-9mg8j@leaf1-host1","iperf-client-d7ef7a3cc8-0-69d7d49c7-6fthx@leaf2-host1","iperf-client-d7ef7a3cc8-1-64b78cf964-drndf@leaf2-host2","iperf-client-d7ef7a3cc8-2-58cbf54d59-782vd@leaf1-host3","iperf-client-d7ef7a3cc8-3-5775d4974b-7rrth@leaf1-host2","iperf-client-dbce6e4e67-0-59c55c8fb9-4p2h8@leaf1-host1","iperf-client-dbce6e4e67-1-5cd846bf76-4698z@leaf2-host3","iperf-client-dbce6e4e67-2-54448bdc7f-msx87@leaf1-host3","iperf-client-dbce6e4e67-3-6bf6cdc86b-l69sl@leaf2-host2","iperf-client-ead5c7da10-0-84d4c477c9-cnjdv@leaf2-host1","iperf-client-ead5c7da10-1-65b77954f8-ddktw@leaf1-host1","iperf-client-ead5c7da10-2-68f9b7f49-sd7xq@leaf2-host3","iperf-client-ead5c7da10-3-6778d65868-2w4pr@leaf1-host2","iperf-client-ecf768e19c-0-779775b5fc-2wt58@leaf1-host3","iperf-client-ecf768e19c-1-75b589b4-hj5kw@leaf2-host1","iperf-client-ecf768e19c-2-84fdb87cdc-xjp58@leaf2-host2","iperf-client-ecf768e19c-3-6d69cc5c6b-8kd8b@leaf1-host2","iperf-client-fefcbe2bd9-0-dcdf5ffd6-gjp4h@leaf2-host1","iperf-client-fefcbe2bd9-1-f7fc57699-txchq@leaf1-host3","iperf-client-fefcbe2bd9-2-74999db79b-6tmlr@leaf2-host3","iperf-client-fefcbe2bd9-3-77fb8d8489-6df6m@leaf1-host1","iperf-server-0e97808933-5b95b9bbcc-29wt5@leaf2-host2","iperf-server-123c4be3fb-7b4bddb785-gglqp@leaf2-host3","iperf-server-245f77aa37-86b8dbbc49-cx775@leaf1-host1","iperf-server-38966f1fde-7bdcfffddf-pgjmp@leaf1-host2","iperf-server-3de2ce258f-5457c8576f-tv55j@leaf2-host2","iperf-server-421cb65277-5447568649-gdjjc@leaf1-host3","iperf-server-54f1e00e29-7f7885c4cc-68cl7@leaf2-host1","iperf-server-5ccb4ccd51-6d86cd4777-mj4sp@leaf1-host2","iperf-server-8b9d5aa439-76c549846f-lggc4@leaf1-host3","iperf-server-8c9ed9ae99-67b4b7c885-xq2xq@leaf1-host1","iperf-server-9663dc75ad-6f55989cc-7468d@leaf2-host3","iperf-server-a1e56fc30c-78d94b7dcc-qtdr5@leaf2-host3","iperf-server-af001cee9a-6c7896d9b9-nckzq@leaf1-host2","iperf-server-c0c6792655-8bb778f-9szqr@leaf2-host1","iperf-server-d0278a1cc1-bbf78574f-2jqkn@leaf2-host2","iperf-server-d7ef7a3cc8-7747b484d5-xplmn@leaf1-host3","iperf-server-dbce6e4e67-746456bb8f-hczth@leaf2-host2","iperf-server-ead5c7da10-564fd65f69-fgcnv@leaf1-host1","iperf-server-ecf768e19c-8bb8c4769-rkkln@leaf2-host1","iperf-server-fefcbe2bd9-7b9b6b6b57-rpz92@leaf2-host3"
2025-05-08 01:10:16,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300
