"Time","192.168.2.2:9100","192.168.2.3:9100","192.168.3.2:9100","192.168.3.3:9100"
2025-05-02 17:31:00,4.39 Gb/s,4.34 Gb/s,4.00 Gb/s,4.43 Gb/s
2025-05-02 17:31:30,4.36 Gb/s,4.36 Gb/s,4.08 Gb/s,4.38 Gb/s
2025-05-02 17:32:00,4.20 Gb/s,4.29 Gb/s,4.17 Gb/s,4.18 Gb/s
2025-05-02 17:32:30,4.18 Gb/s,4.47 Gb/s,4.24 Gb/s,4.44 Gb/s
2025-05-02 17:33:00,4.11 Gb/s,4.42 Gb/s,4.27 Gb/s,4.58 Gb/s
2025-05-02 17:33:30,4.11 Gb/s,4.32 Gb/s,4.10 Gb/s,4.58 Gb/s
2025-05-02 17:34:00,3.96 Gb/s,4.22 Gb/s,4.16 Gb/s,4.70 Gb/s
2025-05-02 17:34:30,3.99 Gb/s,4.22 Gb/s,4.10 Gb/s,4.54 Gb/s
2025-05-02 17:35:00,4.16 Gb/s,4.24 Gb/s,4.29 Gb/s,4.50 Gb/s
2025-05-02 17:35:30,4.19 Gb/s,4.35 Gb/s,4.52 Gb/s,4.38 Gb/s
2025-05-02 17:36:00,4.28 Gb/s,4.41 Gb/s,4.58 Gb/s,4.44 Gb/s
2025-05-02 17:36:30,4.37 Gb/s,4.35 Gb/s,4.64 Gb/s,4.37 Gb/s
2025-05-02 17:37:00,4.21 Gb/s,4.35 Gb/s,4.83 Gb/s,4.32 Gb/s
2025-05-02 17:37:30,4.22 Gb/s,4.34 Gb/s,4.62 Gb/s,4.45 Gb/s
2025-05-02 17:38:00,4.13 Gb/s,4.29 Gb/s,4.33 Gb/s,4.31 Gb/s
2025-05-02 17:38:30,3.88 Gb/s,4.21 Gb/s,4.05 Gb/s,4.24 Gb/s
2025-05-02 17:39:00,4.03 Gb/s,4.13 Gb/s,3.89 Gb/s,4.20 Gb/s
2025-05-02 17:39:30,3.94 Gb/s,4.07 Gb/s,3.96 Gb/s,4.21 Gb/s
2025-05-02 17:40:00,4.15 Gb/s,4.17 Gb/s,4.04 Gb/s,4.35 Gb/s
2025-05-02 17:40:30,4.20 Gb/s,4.26 Gb/s,4.38 Gb/s,4.49 Gb/s
2025-05-02 17:41:00,4.10 Gb/s,4.32 Gb/s,4.21 Gb/s,4.53 Gb/s
2025-05-02 17:41:30,3.93 Gb/s,4.29 Gb/s,4.40 Gb/s,4.43 Gb/s
2025-05-02 17:42:00,3.79 Gb/s,4.28 Gb/s,4.25 Gb/s,4.41 Gb/s
2025-05-02 17:42:30,3.81 Gb/s,4.08 Gb/s,4.13 Gb/s,4.53 Gb/s
2025-05-02 17:43:00,3.88 Gb/s,4.19 Gb/s,4.25 Gb/s,4.44 Gb/s
2025-05-02 17:43:30,4.04 Gb/s,4.20 Gb/s,4.10 Gb/s,4.43 Gb/s
2025-05-02 17:44:00,4.03 Gb/s,4.18 Gb/s,4.27 Gb/s,4.58 Gb/s
2025-05-02 17:44:30,3.77 Gb/s,4.21 Gb/s,4.22 Gb/s,4.51 Gb/s
2025-05-02 17:45:00,3.71 Gb/s,4.08 Gb/s,4.20 Gb/s,4.56 Gb/s
2025-05-02 17:45:30,3.29 Gb/s,3.98 Gb/s,4.19 Gb/s,4.21 Gb/s
2025-05-02 17:46:00,3.04 Gb/s,3.91 Gb/s,3.85 Gb/s,4.07 Gb/s
2025-05-02 17:46:30,2.92 Gb/s,3.94 Gb/s,3.65 Gb/s,3.71 Gb/s
2025-05-02 17:47:00,3.00 Gb/s,3.94 Gb/s,3.16 Gb/s,3.37 Gb/s
2025-05-02 17:47:30,3.06 Gb/s,3.92 Gb/s,3.23 Gb/s,2.89 Gb/s
2025-05-02 17:48:00,3.15 Gb/s,3.79 Gb/s,3.03 Gb/s,2.56 Gb/s
2025-05-02 17:48:30,3.04 Gb/s,3.68 Gb/s,2.94 Gb/s,2.40 Gb/s
2025-05-02 17:49:00,3.19 Gb/s,3.51 Gb/s,3.20 Gb/s,2.72 Gb/s
2025-05-02 17:49:30,3.47 Gb/s,3.63 Gb/s,3.34 Gb/s,2.97 Gb/s
2025-05-02 17:50:00,3.43 Gb/s,3.61 Gb/s,3.67 Gb/s,3.40 Gb/s
2025-05-02 17:50:30,3.51 Gb/s,3.74 Gb/s,3.92 Gb/s,3.73 Gb/s
2025-05-02 17:51:00,3.76 Gb/s,3.92 Gb/s,3.74 Gb/s,3.99 Gb/s
2025-05-02 17:51:30,3.80 Gb/s,3.86 Gb/s,3.78 Gb/s,4.05 Gb/s
2025-05-02 17:52:00,4.00 Gb/s,3.98 Gb/s,3.68 Gb/s,4.27 Gb/s
2025-05-02 17:52:30,3.92 Gb/s,3.90 Gb/s,3.95 Gb/s,4.16 Gb/s
2025-05-02 17:53:00,3.89 Gb/s,3.91 Gb/s,3.91 Gb/s,4.52 Gb/s
2025-05-02 17:53:30,4.11 Gb/s,4.01 Gb/s,4.19 Gb/s,4.81 Gb/s
2025-05-02 17:54:00,4.13 Gb/s,3.97 Gb/s,4.23 Gb/s,4.75 Gb/s
2025-05-02 17:54:30,4.34 Gb/s,3.94 Gb/s,4.23 Gb/s,4.67 Gb/s
